,id,images,nonPresenterAuthors,subjects,title,year,IndividualAuthor,ArtistOrder
41,hkm.DBB765B0-0408-4554-A5EB-4408EA4F9F3C,['/Cover/Show?source=Solr&id=hkm.DBB765B0-0408-4554-A5EB-4408EA4F9F3C&index=0&size=large'],"[{'name': 'Aalto, Alvar', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000109136025'}, {'name': 'Artek', 'role': 'valmistuttaja', 'id': 'https://isni.org/isni/0000000474486306'}, {'name': 'Huonekalutehdas Korhonen Oy', 'role': 'valmistaja', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000016719'}]","[['huonekalut'], ['istuimet'], ['jakkarat'], ['penkit'], ['huvilat'], ['edustus'], ['edustustilaisuudet'], ['muotoilu'], ['design'], ['käyttöaika - 2002']]",jakkara; X600,1970.0,Alvar Aalto,2
42,forssanmuseo.pju-107480,['/Cover/Show?source=Solr&id=forssanmuseo.pju-107480&index=0&size=large'],"[{'name': 'Alvar Aalto', 'role': 'Suunnittelija'}, {'name': 'Finlayson Oy', 'role': 'Valmistaja'}]","[['valkoinen (väri)'], ['musta'], ['geometriset kuviot'], ['kuosit (pintakuviointi)'], ['modernismi (tyyli'], ['tyylit)'], ['painokankaat'], ['puuvilla'], ['puuvillateollisuus']]",Riippunäyte; Laura,1987.0,Alvar Aalto,2
43,kymenlaaksonmuseot.KarhE928:4,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE928%3A4&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE928%3A4&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE928%3A4&index=2&size=large']","[{'name': 'Iittalan lasitehdas', 'role': 'valmistaja'}, {'name': 'Alvar Aalto', 'role': 'suunnittelija'}]","[['maljakot'], ['353 rakennusten varustus'], ['hoito ja palveluskunta sisustaminen ja sisustustekstilit'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['531 taiteet taidekäsityö ja muotoilu']]",maljakko; Savoy-maljakko; 3030-140,1990.0,Alvar Aalto,2
44,lusto.knp-15182,"['/Cover/Show?source=Solr&id=lusto.knp-15182&index=0&size=large', '/Cover/Show?source=Solr&id=lusto.knp-15182&index=1&size=large', '/Cover/Show?source=Solr&id=lusto.knp-15182&index=2&size=large', '/Cover/Show?source=Solr&id=lusto.knp-15182&index=3&size=large', '/Cover/Show?source=Solr&id=lusto.knp-15182&index=4&size=large']","[{'name': 'Iittala Group', 'role': 'Valmistaja'}, {'name': 'suunnittelija: Aalto, Alvar', 'role': 'Valmistaja'}]","[['yhtiöt'], ['taideteollisuus'], ['metsäteollisuus'], ['markkinointi'], ['maljakot'], ['mainonta'], ['liikelahjat'], ['astiat']]","Aalto-maljakko; Aalto-vaasi myyntipakkauksessa, Stora Enso -liikelahja; Aalto, tulenpunainen, 95 mm",1990.0,Alvar Aalto,2
45,alvaraalto.aam-118695,"['/Cover/Show?source=Solr&id=alvaraalto.aam-118695&index=0&size=large', '/Cover/Show?source=Solr&id=alvaraalto.aam-118695&index=1&size=large']","[{'name': 'Alvar Aalto', 'role': 'Suunnittelija'}, {'name': 'Aino Aalto', 'role': 'Suunnittelija'}]",[],Riihimäen kukka,,"Alvar Aalto, Aino Aalto",2
46,heinolanmuseo.hkm-100198,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-100198&index=0&size=large'],"[{'name': 'Aalto Alvar', 'role': 'Suunnittelija'}, {'name': 'Iittala', 'role': 'Valmistaja'}]","[['vaasit'], ['maljakot']]","maljakko; Aaltovaasi; Savoy, 3030-160 mm; yleisesti käytetty nimi",,Alvar Aalto,2
47,hkm.19CC56FF-15FE-46FC-BC75-B8377D1E6DFB,['/Cover/Show?source=Solr&id=hkm.19CC56FF-15FE-46FC-BC75-B8377D1E6DFB&index=0&size=large'],"[{'name': 'Aalto, Alvar', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000109136025'}, {'name': 'Huonekalutehdas Korhonen Oy', 'role': 'valmistaja', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000016719'}]","[['huonekalut'], ['istuimet'], ['tuolit'], ['modernismi'], ['kalusteet'], ['ravitsemisliikkeet'], ['ravintolat'], ['käyttöaika 1987 ennen']]",tuoli; Tuoli 65,,Alvar Aalto,2
48,hkm.6986FA79-F04A-488B-BE9F-F3F15C7D7051,['/Cover/Show?source=Solr&id=hkm.6986FA79-F04A-488B-BE9F-F3F15C7D7051&index=0&size=large'],"[{'name': 'Aalto, Alvar', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000109136025'}, {'name': 'Huonekalutehdas Korhonen Oy', 'role': 'valmistaja', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000016719'}]","[['huonekalut'], ['istuimet'], ['tuolit'], ['modernismi'], ['kalusteet'], ['ravitsemisliikkeet'], ['ravintolat'], ['käyttöaika 1987 ennen']]",tuoli; Tuoli 65,,Alvar Aalto,2
49,kymenlaaksonmuseot.KarhE935:1,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE935%3A1&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE935%3A1&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE935%3A1&index=2&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Alvar Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['531 taiteet taidekäsityö ja muotoilu'], ['353 rakennusten varustus'], ['hoito ja palveluskunta sisustaminen ja sisustustekstilit'], ['1936 - 1936']]",lautanen; 9752,,Alvar Aalto,2
50,lastentarhamuseo.ltm-823,"['/Cover/Show?source=Solr&id=lastentarhamuseo.ltm-823&index=0&size=large', '/Cover/Show?source=Solr&id=lastentarhamuseo.ltm-823&index=1&size=large', '/Cover/Show?source=Solr&id=lastentarhamuseo.ltm-823&index=2&size=large', '/Cover/Show?source=Solr&id=lastentarhamuseo.ltm-823&index=3&size=large']","[{'name': 'Aalto, Alvar', 'role': 'Suunnittelija'}, {'name': 'Artek', 'role': 'Valmistaja'}]","[['tuolit'], ['lastenhuonekalut'], ['huonekalut'], ['lastentarhat']]",lasten tuoli; N65,,Alvar Aalto,2
51,loviisakm.3e44c22e-4f96-433b-94fc-74f56abad0ac,"['/Cover/Show?source=Solr&id=loviisakm.3e44c22e-4f96-433b-94fc-74f56abad0ac&index=0&size=large', '/Cover/Show?source=Solr&id=loviisakm.3e44c22e-4f96-433b-94fc-74f56abad0ac&index=1&size=large']","[{'name': 'Sanka Oy', 'role': 'valmistaja'}, {'name': 'Aalto, Alvar', 'role': 'suunnittelija'}]","[['tarjottimet'], ['tarjoiluastiat'], ['ruokailuastiat'], ['muovi (aine, polymeerit)'], ['muovitehtaat'], ['muoviteollisuus'], ['muovituotteet'], ['muotoilu']]",Muovinen cocktailtarjotin,,Alvar Aalto,2
52,postimuseo.270FC0A3-9AE2-4E91-A502-F9F7B2ADC939,['/Cover/Show?source=Solr&id=postimuseo.270FC0A3-9AE2-4E91-A502-F9F7B2ADC939&index=0&size=large'],"[{'name': 'Aalto, Alvar', 'role': 'kuvan kohteen tekijä'}, {'name': 'Lakaniemi, Ari', 'role': 'suunnittelija'}, {'name': 'Rumpu, Susanna', 'role': 'suunnittelija'}, {'name': 'Cartor Security Printing', 'role': 'paino'}]","[['postimerkit'], ['tiede'], ['koulutus'], ['arkkitehtuuri'], ['merkkipäivät'], ['koulutus opetus Teknillinen korkeakoulu Espoo Otaniemi arkkitehtuuri Alvar Aalto rakennus robotti tekniikka teknologia tiede'], ['käyttöaika 24.01.2008'], ['Suomi, Uusimaa, Espoo'], ['Suomi, Uusimaa, Espoo, Otaniemi Espoo']]",postimerkki; postimerkkiarkki; Teknillinen korkeakoulu 100 vuotta,,Alvar Aalto,2
53,varkaudenmuseot.pju-72711,['/Cover/Show?source=Solr&id=varkaudenmuseot.pju-72711&index=0&size=large'],"[{'name': 'Aalto, Alvar', 'role': 'Suunnittelija'}, {'name': 'Artek', 'role': 'Valmistaja'}]","[['valaisimet'], ['sähkölamput'], ['lattiavalaisimet'], ['lamput']]","Valaisin; jalkalamppu, lattiavalaisin",,Alvar Aalto,2
54,alvaraalto.aam-118612,"['/Cover/Show?source=Solr&id=alvaraalto.aam-118612&index=0&size=large', '/Cover/Show?source=Solr&id=alvaraalto.aam-118612&index=1&size=large']","[{'name': 'Aino Aalto', 'role': 'Suunnittelija'}, {'name': 'O.Y. Huonekalu- ja Rakennustyötehdas A.B.', 'role': 'Valmistaja'}]",[],lastenpöytä,1929.0,Aino Aalto,1
55,alvaraalto.aam-118613,['/Cover/Show?source=Solr&id=alvaraalto.aam-118613&index=0&size=large'],"[{'name': 'Aino Aalto', 'role': 'Suunnittelija'}, {'name': 'O.Y. Huonekalu- ja Rakennustyötehdas A.B.', 'role': 'Valmistaja'}]",[],lastenpöytä,1929.0,Aino Aalto,1
56,alvaraalto.aam-118614,"['/Cover/Show?source=Solr&id=alvaraalto.aam-118614&index=0&size=large', '/Cover/Show?source=Solr&id=alvaraalto.aam-118614&index=1&size=large']","[{'name': 'Aino Aalto', 'role': 'Suunnittelija'}, {'name': 'O.Y. Huonekalu- ja Rakennustyötehdas A.B.', 'role': 'Valmistaja'}]",[],"leluhylly, lastenhuoneen kaappi, lelukaappi hylly",1929.0,Aino Aalto,1
57,alvaraalto.aam-118615,['/Cover/Show?source=Solr&id=alvaraalto.aam-118615&index=0&size=large'],"[{'name': 'Aino Aalto', 'role': 'Suunnittelija'}, {'name': 'O.Y. Huonekalu- ja Rakennustyötehdas A.B.', 'role': 'Valmistaja'}]",[],leluhylly,1929.0,Aino Aalto,1
58,alvaraalto.aam-118617,"['/Cover/Show?source=Solr&id=alvaraalto.aam-118617&index=0&size=large', '/Cover/Show?source=Solr&id=alvaraalto.aam-118617&index=1&size=large']","[{'name': 'Aino Aalto', 'role': 'Suunnittelija'}, {'name': 'O.Y. Huonekalu- ja Rakennustyötehdas A.B.', 'role': 'Valmistaja'}]",[],lelukaappi,1929.0,Aino Aalto,1
59,hkm.B2881B8A-EAF4-4A7D-B0A1-B60EEEEA4597,['/Cover/Show?source=Solr&id=hkm.B2881B8A-EAF4-4A7D-B0A1-B60EEEEA4597&index=0&size=large'],"[{'name': 'Marsio-Aalto, Aino', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000081211563'}, {'name': 'Karhula Oy / Karhulan lasitehdas', 'role': 'valmistaja', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000023279'}]","[['kattaus'], ['astiat'], ['juoma-astiat'], ['juomat']]",kaadin,1930.0,Aino Aalto,1
60,leikki.167905394978400,['/Cover/Show?source=Solr&id=leikki.167905394978400&index=0&size=large'],"[{'name': 'Paulig', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['leikkikalut'], ['lelut'], ['leikit'], ['juomalasit'], ['nukenastiat'], ['leikkiastiat'], ['1935\n\t\t\t\t\t\t -  1949\n\t\t\t\t\t\t1930-1940-luvut']]",juomalasi; leikkikalu; lelu,1930.0,Aino Aalto,1
61,ekm.173342204091600,['/Cover/Show?source=Solr&id=ekm.173342204091600&index=0&size=large'],"[{'name': 'Riihimäen lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Marsio-Aalto', 'role': 'suunnittelija'}]","[['saaristolaiset'], ['lasiesineet'], ['astiat'], ['kattaus'], ['tarjoiluastiat'], ['taloustarvikkeet'], ['kannut'], ['kaatimet']]","kaadin; kannu, Riihimäen Lasi,  malli 5181",1932.0,Aino Aalto,1
62,kymenlaaksonmuseot.KarhE461:1,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['264 ruoan nauttiminen ruokailu'], ['1932 - 1932']]",lautanen; Bölgeblick; 4191; Aalto,1932.0,Aino Aalto,1
63,kymenlaaksonmuseot.KarhE461:13,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=4&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=5&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=6&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A13&index=7&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['juomalasit'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1936 - 1936']]",juomalasi; 4052; Bölgeblick; Aalto,1932.0,Aino Aalto,1
64,kymenlaaksonmuseot.KarhE461:14,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A14&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A14&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A14&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A14&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A14&index=4&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['juomalasit'], ['snapsilasit'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['273 juomat'], ['huumaavat ja nautintoaineet Alkoholijuomat'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['1932 - 1932']]",juomalasi; Bölgeblick; Aalto,1932.0,Aino Aalto,1
65,kymenlaaksonmuseot.KarhE461:16,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A16&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A16&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A16&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A16&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A16&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['snapsilasit'], ['juomalasit'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['273 juomat'], ['huumaavat ja nautintoaineet Alkoholijuomat'], ['1932 - 1932']]",juomalasi; Bölgeblick; Aalto,1932.0,Aino Aalto,1
66,kymenlaaksonmuseot.KarhE461:18,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A18&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A18&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A18&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A18&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A18&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['maljat'], ['kulhot'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['264 ruoan nauttiminen ruokailu'], ['1936 - 1936']]",kulho; 4384 C; Bölgeblick; Aalto,1932.0,Aino Aalto,1
67,kymenlaaksonmuseot.KarhE461:1b,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1b&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1b&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1b&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1b&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A1b&index=4&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1936 - 1936']]",lautanen; 4191; Bölgeblick; Aalto,1932.0,Aino Aalto,1
68,kymenlaaksonmuseot.KarhE461:20,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A20&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A20&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A20&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A20&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A20&index=4&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['maljat'], ['kulhot'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1936 - 1936']]",kulho; Bölgeblick; 4384 C; Aalto,1932.0,Aino Aalto,1
69,kymenlaaksonmuseot.KarhE461:23,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A23&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A23&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A23&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A23&index=3&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['kaatimet'], ['kannut'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['1932 - 1932']]",kaadin; 4644; Bölgeblick; Aalto,1932.0,Aino Aalto,1
70,kymenlaaksonmuseot.KarhE461:26,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=4&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A26&index=5&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1932 - 1932']]",lautanen; 4191; Bölgeblick; Aalto,1932.0,Aino Aalto,1
71,kymenlaaksonmuseot.KarhE461:27,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A27&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A27&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A27&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A27&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A27&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1932 - 1932']]",lautanen; 4191; Bölgeblick; Aalto,1932.0,Aino Aalto,1
72,kymenlaaksonmuseot.KarhE461:29,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A29&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A29&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A29&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A29&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A29&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1932 - 1932']]",lautanen; 4191; Bölgeblick; Aalto,1932.0,Aino Aalto,1
73,kymenlaaksonmuseot.KarhE461:3,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A3&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A3&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A3&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A3&index=3&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['kannut'], ['kaatimet'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['1936 - 1936']]",kaadin; Bölgeblick; 4644; Aalto,1932.0,Aino Aalto,1
74,kymenlaaksonmuseot.KarhE461:31,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A31&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A31&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A31&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A31&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A31&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1932 - 1932']]",lautanen; Bölgeblick; 4191; Aalto,1932.0,Aino Aalto,1
75,kymenlaaksonmuseot.KarhE461:32,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A32&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A32&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A32&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A32&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A32&index=4&size=large']","[{'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}, {'name': 'Aino Aalto', 'role': 'suunnittelija'}]","[['lautaset (astiat)'], ['264 ruoan nauttiminen ruokailu'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['1932 - 1932']]",lautanen; 4190; Bölgeblick; Aalto,1932.0,Aino Aalto,1
76,kymenlaaksonmuseot.KarhE461:33,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=4&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A33&index=5&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['juomalasit'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['272 juomat'], ['huumaavat ja nautintoaineet juomat'], ['1936 - 1936']]",juomalasi; 4056; Bölgeblick; Aalto,1932.0,Aino Aalto,1
77,kymenlaaksonmuseot.KarhE461:35,"['/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A35&index=0&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A35&index=1&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A35&index=2&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A35&index=3&size=large', '/Cover/Show?source=Solr&id=kymenlaaksonmuseot.KarhE461%3A35&index=4&size=large']","[{'name': 'Aino Aalto', 'role': 'suunnittelija'}, {'name': 'Karhulan lasitehdas', 'role': 'valmistaja'}]","[['lautaset (astiat)'], ['323 perusraaka-aineiden jalostus keramiikka- ja lasiteollisuus'], ['264 ruoan nauttiminen ruokailu'], ['1936 - 1936']]",lautanen; Bölgeblick; 4190; Aalto,1932.0,Aino Aalto,1
